Date,Region,Confirmed_Cases,Active_Cases,Cured/Discharged,Death
12-09-2020,Andhra Pradesh,547686,96191,446716,4779
13-09-2020,Andhra Pradesh,557587,95733,457008,4846
14-09-2020,Andhra Pradesh,567123,95072,467139,4912
15-09-2020,Andhra Pradesh,575079,93204,476903,4972
16-09-2020,Andhra Pradesh,583925,92353,486531,5041
17-09-2020,Andhra Pradesh,592760,90279,497376,5105
18-09-2020,Andhra Pradesh,601462,88197,508088,5177
19-09-2020,Andhra Pradesh,609558,84423,519891,5244
20-09-2020,Andhra Pradesh,617776,81763,530711,5302
21-09-2020,Andhra Pradesh,625514,78836,541319,5359
22-09-2020,Andhra Pradesh,631749,74518,551821,5410
23-09-2020,Andhra Pradesh,639302,71465,562376,5461
24-09-2020,Andhra Pradesh,646530,70357,570667,5506
25-09-2020,Andhra Pradesh,654385,69353,579474,5558
26-09-2020,Andhra Pradesh,661458,67683,588169,5606
27-09-2020,Andhra Pradesh,668751,65794,597294,5663
28-09-2020,Andhra Pradesh,675674,64876,605090,5708
29-09-2020,Andhra Pradesh,681161,63116,612300,5745
30-09-2020,Andhra Pradesh,687351,59435,622136,5780
01-10-2020,Andhra Pradesh,693484,58445,629211,5828
02-10-2020,Andhra Pradesh,700235,57858,636508,5869
03-10-2020,Andhra Pradesh,706790,56897,643993,5900
04-10-2020,Andhra Pradesh,713014,55282,651791,5941
05-10-2020,Andhra Pradesh,719256,54400,658875,5981
06-10-2020,Andhra Pradesh,723512,51060,666433,6019
07-10-2020,Andhra Pradesh,729307,50776,672479,6052
08-10-2020,Andhra Pradesh,734427,49513,678828,6086
09-10-2020,Andhra Pradesh,739719,48661,684930,6128
10-10-2020,Andhra Pradesh,744864,47665,691040,6159
11-10-2020,Andhra Pradesh,750517,46624,697699,6194
12-10-2020,Andhra Pradesh,755727,46295,703208,6224
13-10-2020,Andhra Pradesh,758951,43983,708712,6256
14-10-2020,Andhra Pradesh,763573,42855,714427,6291
15-10-2020,Andhra Pradesh,767465,41669,719477,6319
16-10-2020,Andhra Pradesh,771503,40047,725099,6357
17-10-2020,Andhra Pradesh,775470,38979,730109,6382
18-10-2020,Andhra Pradesh,779146,37102,735638,6406
19-10-2020,Andhra Pradesh,783132,36474,740229,6429
20-10-2020,Andhra Pradesh,786050,35065,744532,6453
21-10-2020,Andhra Pradesh,789553,33396,749676,6481
22-10-2020,Andhra Pradesh,793299,32376,754415,6508
23-10-2020,Andhra Pradesh,796919,32257,758138,6524
24-10-2020,Andhra Pradesh,800684,31721,762419,6544
25-10-2020,Andhra Pradesh,804026,31469,765991,6566
26-10-2020,Andhra Pradesh,807023,30860,769576,6587
27-10-2020,Andhra Pradesh,808924,28770,773548,6606
28-10-2020,Andhra Pradesh,811825,27300,777900,6625
29-10-2020,Andhra Pradesh,814774,26622,781509,6643
30-10-2020,Andhra Pradesh,817679,26268,784752,6659
31-10-2020,Andhra Pradesh,820565,25514,788375,6676
01-11-2020,Andhra Pradesh,823348,24575,792083,6690
02-11-2020,Andhra Pradesh,825966,23668,795592,6706
03-11-2020,Andhra Pradesh,827882,22538,798625,6719
04-11-2020,Andhra Pradesh,830731,21672,802325,6734
05-11-2020,Andhra Pradesh,833208,21438,805026,6744
06-11-2020,Andhra Pradesh,835953,21878,807318,6757
07-11-2020,Andhra Pradesh,838363,21825,809770,6768
08-11-2020,Andhra Pradesh,840730,21434,812517,6779
09-11-2020,Andhra Pradesh,842967,21403,814773,6791
10-11-2020,Andhra Pradesh,844359,21235,816322,6802
11-11-2020,Andhra Pradesh,846245,20958,818473,6814
12-11-2020,Andhra Pradesh,847977,20915,820234,6828
13-11-2020,Andhra Pradesh,849705,20857,822011,6837
14-11-2020,Andhra Pradesh,851298,20262,824189,6847
15-11-2020,Andhra Pradesh,852955,19757,826344,6854
16-11-2020,Andhra Pradesh,854011,18659,828484,6868
17-11-2020,Andhra Pradesh,854764,17892,829991,6881
18-11-2020,Andhra Pradesh,856159,16985,832284,6890
19-11-2020,Andhra Pradesh,857395,16516,833980,6899
20-11-2020,Andhra Pradesh,858711,16000,835801,6910
21-11-2020,Andhra Pradesh,859932,15382,837630,6920
22-11-2020,Andhra Pradesh,861092,14770,839395,6927
23-11-2020,Andhra Pradesh,862213,14249,841026,6938
24-11-2020,Andhra Pradesh,862758,13394,842416,6948
25-11-2020,Andhra Pradesh,863843,13024,843863,6956
26-11-2020,Andhra Pradesh,864674,12673,845039,6962
27-11-2020,Andhra Pradesh,865705,12615,846120,6970
28-11-2020,Andhra Pradesh,866438,12137,847325,6976
29-11-2020,Andhra Pradesh,867063,11571,848511,6981
30-11-2020,Andhra Pradesh,867683,8397,852298,6988
01-12-2020,Andhra Pradesh,868064,7840,853232,6992
02-12-2020,Andhra Pradesh,868749,7427,854326,6996
03-12-2020,Andhra Pradesh,869412,6924,855485,7003
04-12-2020,Andhra Pradesh,870076,6742,856320,7014
05-12-2020,Andhra Pradesh,870675,6422,857233,7020
06-12-2020,Andhra Pradesh,871305,6166,858115,7024
07-12-2020,Andhra Pradesh,871972,5910,859029,7033
08-12-2020,Andhra Pradesh,872288,5626,859624,7038
09-12-2020,Andhra Pradesh,872839,5429,860368,7042
10-12-2020,Andhra Pradesh,873457,5259,861153,7045
11-12-2020,Andhra Pradesh,873995,5237,861711,7047
12-12-2020,Andhra Pradesh,874515,5236,862230,7049
13-12-2020,Andhra Pradesh,875025,5078,862895,7052
14-12-2020,Andhra Pradesh,875531,4966,863508,7057
15-12-2020,Andhra Pradesh,875836,4728,864049,7059
17-12-2020,Andhra Pradesh,876814,4420,865327,7067
18-12-2020,Andhra Pradesh,877348,4454,865825,7069
19-12-2020,Andhra Pradesh,877806,4377,866359,7070
20-12-2020,Andhra Pradesh,878285,4355,866856,7074
21-12-2020,Andhra Pradesh,878723,4202,867445,7076
22-12-2020,Andhra Pradesh,878937,3992,867867,7078
23-12-2020,Andhra Pradesh,879339,3978,868279,7082
24-12-2020,Andhra Pradesh,879718,3864,868769,7085
25-12-2020,Andhra Pradesh,880075,3862,869124,7089
26-12-2020,Andhra Pradesh,880430,3861,869478,7091
27-12-2020,Andhra Pradesh,880712,3700,869920,7092
28-12-2020,Andhra Pradesh,881061,3625,870342,7094
29-12-2020,Andhra Pradesh,881273,3423,870752,7098
30-12-2020,Andhra Pradesh,881599,3383,871116,7100
31-12-2020,Andhra Pradesh,881948,3256,871588,7104
03-01-2121,Andhra Pradesh,882850,3194,872545,7111
04-01-2121,Andhra Pradesh,883082,3070,872897,7115
05-01-2121,Andhra Pradesh,883210,2943,873149,7118
06-01-2121,Andhra Pradesh,883587,3038,873427,7122
07-01-2121,Andhra Pradesh,883876,2896,873855,7125
08-01-2121,Andhra Pradesh,884171,2822,874223,7126
09-01-2121,Andhra Pradesh,884490,2832,874531,7127
10-01-2121,Andhra Pradesh,884689,2607,874954,7128
11-01-2121,Andhra Pradesh,884916,2544,875243,7129
12-01-2121,Andhra Pradesh,885037,2450,875456,7131
13-01-2121,Andhra Pradesh,885234,2411,875690,7133
14-01-2121,Andhra Pradesh,885437,2382,875921,7134
15-01-2121,Andhra Pradesh,885616,2338,876140,7138
16-01-2121,Andhra Pradesh,885710,2199,876372,7139
17-01-2121,Andhra Pradesh,885824,1987,876698,7139
18-01-2121,Andhra Pradesh,885985,1896,876949,7140
19-01-2021,Andhra Pradesh,886066,1713,877212,7141
03-04-2020,Arunachal Pradesh,1,1,0,0
04-04-2020,Arunachal Pradesh,1,1,0,0
05-04-2020,Arunachal Pradesh,1,1,0,0
06-04-2020,Arunachal Pradesh,1,1,0,0
07-04-2020,Arunachal Pradesh,1,1,0,0
08-04-2020,Arunachal Pradesh,1,1,0,0
09-04-2020,Arunachal Pradesh,1,1,0,0
10-04-2020,Arunachal Pradesh,1,1,0,0
11-04-2020,Arunachal Pradesh,1,1,0,0
12-04-2020,Arunachal Pradesh,1,1,0,0
13-04-2020,Arunachal Pradesh,1,1,0,0
14-04-2020,Arunachal Pradesh,1,1,0,0
15-04-2020,Arunachal Pradesh,1,1,0,0
16-04-2020,Arunachal Pradesh,1,1,0,0
17-04-2020,Arunachal Pradesh,1,1,0,0
18-04-2020,Arunachal Pradesh,1,1,0,0
19-04-2020,Arunachal Pradesh,1,1,0,0
20-04-2020,Arunachal Pradesh,1,1,0,0
21-04-2020,Arunachal Pradesh,1,1,0,0
22-04-2020,Arunachal Pradesh,1,0,1,0
23-04-2020,Arunachal Pradesh,1,0,1,0
24-04-2020,Arunachal Pradesh,1,0,1,0
25-04-2020,Arunachal Pradesh,1,0,1,0
26-04-2020,Arunachal Pradesh,1,0,1,0
27-04-2020,Arunachal Pradesh,1,0,1,0
28-04-2020,Arunachal Pradesh,1,0,1,0
29-04-2020,Arunachal Pradesh,1,0,1,0
30-04-2020,Arunachal Pradesh,1,0,1,0
01-05-2020,Arunachal Pradesh,1,0,1,0
02-05-2020,Arunachal Pradesh,1,0,1,0
03-05-2020,Arunachal Pradesh,1,0,1,0
04-05-2020,Arunachal Pradesh,1,0,1,0
05-05-2020,Arunachal Pradesh,1,0,1,0
06-05-2020,Arunachal Pradesh,1,0,1,0
07-05-2020,Arunachal Pradesh,1,0,1,0
08-05-2020,Arunachal Pradesh,1,0,1,0
09-05-2020,Arunachal Pradesh,1,0,1,0
10-05-2020,Arunachal Pradesh,1,0,1,0
11-05-2020,Arunachal Pradesh,1,0,1,0
12-05-2020,Arunachal Pradesh,1,0,1,0
13-05-2020,Arunachal Pradesh,1,0,1,0
14-05-2020,Arunachal Pradesh,1,0,1,0
15-05-2020,Arunachal Pradesh,1,0,1,0
16-05-2020,Arunachal Pradesh,1,0,1,0
17-05-2020,Arunachal Pradesh,1,0,1,0
18-05-2020,Arunachal Pradesh,1,0,1,0
19-05-2020,Arunachal Pradesh,1,0,1,0
20-05-2020,Arunachal Pradesh,1,0,1,0
21-05-2020,Arunachal Pradesh,1,0,1,0
22-05-2020,Arunachal Pradesh,1,0,1,0
23-05-2020,Arunachal Pradesh,1,0,1,0
24-05-2020,Arunachal Pradesh,1,0,1,0
25-05-2020,Arunachal Pradesh,1,0,1,0
26-05-2020,Arunachal Pradesh,2,1,1,0
27-05-2020,Arunachal Pradesh,2,1,1,0
28-05-2020,Arunachal Pradesh,2,1,1,0
29-05-2020,Arunachal Pradesh,3,2,1,0
30-05-2020,Arunachal Pradesh,3,2,1,0
31-05-2020,Arunachal Pradesh,4,3,1,0
01-06-2020,Arunachal Pradesh,4,3,1,0
02-06-2020,Arunachal Pradesh,22,21,1,0
03-06-2020,Arunachal Pradesh,22,21,1,0
04-06-2020,Arunachal Pradesh,38,37,1,0
05-06-2020,Arunachal Pradesh,42,41,1,0
06-06-2020,Arunachal Pradesh,45,44,1,0
07-06-2020,Arunachal Pradesh,47,46,1,0
08-06-2020,Arunachal Pradesh,51,50,1,0
09-06-2020,Arunachal Pradesh,51,50,1,0
10-06-2020,Arunachal Pradesh,57,56,1,0
11-06-2020,Arunachal Pradesh,57,55,2,0
12-06-2020,Arunachal Pradesh,61,57,4,0
13-06-2020,Arunachal Pradesh,67,63,4,0
14-06-2020,Arunachal Pradesh,87,83,4,0
15-06-2020,Arunachal Pradesh,91,84,7,0
16-06-2020,Arunachal Pradesh,91,84,7,0
17-06-2020,Arunachal Pradesh,95,88,7,0
18-06-2020,Arunachal Pradesh,99,92,7,0
19-06-2020,Arunachal Pradesh,103,93,10,0
20-06-2020,Arunachal Pradesh,103,92,11,0
21-06-2020,Arunachal Pradesh,135,121,14,0
22-06-2020,Arunachal Pradesh,135,120,15,0
23-06-2020,Arunachal Pradesh,139,118,21,0
24-06-2020,Arunachal Pradesh,148,126,22,0
25-06-2020,Arunachal Pradesh,158,120,38,0
26-06-2020,Arunachal Pradesh,160,121,38,1
27-06-2020,Arunachal Pradesh,172,129,42,1
28-06-2020,Arunachal Pradesh,177,122,54,1
29-06-2020,Arunachal Pradesh,182,121,60,1
30-06-2020,Arunachal Pradesh,187,125,61,1
01-07-2020,Arunachal Pradesh,191,128,62,1
02-07-2020,Arunachal Pradesh,195,128,66,1
03-07-2020,Arunachal Pradesh,195,128,66,1
04-07-2020,Arunachal Pradesh,252,176,75,1
05-07-2020,Arunachal Pradesh,259,182,76,1
06-07-2020,Arunachal Pradesh,269,190,78,1
07-07-2020,Arunachal Pradesh,270,176,92,2
08-07-2020,Arunachal Pradesh,276,169,105,2
09-07-2020,Arunachal Pradesh,287,176,109,2
10-07-2020,Arunachal Pradesh,302,180,120,2
11-07-2020,Arunachal Pradesh,335,213,120,2
12-07-2020,Arunachal Pradesh,341,214,125,2
13-07-2020,Arunachal Pradesh,359,219,138,2
14-07-2020,Arunachal Pradesh,387,240,145,2
15-07-2020,Arunachal Pradesh,462,306,153,3
16-07-2020,Arunachal Pradesh,462,306,153,3
17-07-2020,Arunachal Pradesh,543,387,153,3
18-07-2020,Arunachal Pradesh,609,431,175,3
19-07-2020,Arunachal Pradesh,650,373,274,3
20-07-2020,Arunachal Pradesh,740,455,282,3
21-07-2020,Arunachal Pradesh,790,502,285,3
22-07-2020,Arunachal Pradesh,858,552,303,3
23-07-2020,Arunachal Pradesh,949,632,314,3
24-07-2020,Arunachal Pradesh,991,654,334,3
25-07-2020,Arunachal Pradesh,1056,661,392,3
26-07-2020,Arunachal Pradesh,1126,695,428,3
27-07-2020,Arunachal Pradesh,1158,650,505,3
28-07-2020,Arunachal Pradesh,1239,662,574,3
29-07-2020,Arunachal Pradesh,1330,710,617,3
30-07-2020,Arunachal Pradesh,1410,730,677,3
31-07-2020,Arunachal Pradesh,1484,654,827,3
01-08-2020,Arunachal Pradesh,1591,670,918,3
02-08-2020,Arunachal Pradesh,1673,701,969,3
03-08-2020,Arunachal Pradesh,1698,699,996,3
04-08-2020,Arunachal Pradesh,1758,692,1063,3
05-08-2020,Arunachal Pradesh,1790,682,1105,3
06-08-2020,Arunachal Pradesh,1855,642,1210,3
07-08-2020,Arunachal Pradesh,1948,700,1245,3
08-08-2020,Arunachal Pradesh,2049,720,1326,3
09-08-2020,Arunachal Pradesh,2117,684,1430,3
10-08-2020,Arunachal Pradesh,2155,670,1482,3
11-08-2020,Arunachal Pradesh,2231,636,1592,3
12-08-2020,Arunachal Pradesh,2327,690,1634,3
13-08-2020,Arunachal Pradesh,2430,768,1659,3
14-08-2020,Arunachal Pradesh,2512,790,1718,4
15-08-2020,Arunachal Pradesh,2607,852,1750,5
16-08-2020,Arunachal Pradesh,2658,882,1771,5
17-08-2020,Arunachal Pradesh,2701,888,1808,5
18-08-2020,Arunachal Pradesh,2741,843,1893,5
19-08-2020,Arunachal Pradesh,2875,921,1949,5
20-08-2020,Arunachal Pradesh,2950,923,2022,5
21-08-2020,Arunachal Pradesh,3066,968,2093,5
22-08-2020,Arunachal Pradesh,3126,996,2125,5
23-08-2020,Arunachal Pradesh,3223,990,2228,5
24-08-2020,Arunachal Pradesh,3263,961,2297,5
25-08-2020,Arunachal Pradesh,3312,880,2427,5
26-08-2020,Arunachal Pradesh,3412,899,2508,5
27-08-2020,Arunachal Pradesh,3555,987,2563,5
28-08-2020,Arunachal Pradesh,3633,1007,2621,5
29-08-2020,Arunachal Pradesh,3745,1031,2709,5
30-08-2020,Arunachal Pradesh,3877,1118,2754,5
31-08-2020,Arunachal Pradesh,4034,1205,2822,7
01-09-2020,Arunachal Pradesh,4112,1220,2885,7
02-09-2020,Arunachal Pradesh,4212,1226,2979,7
03-09-2020,Arunachal Pradesh,4360,1278,3075,7
04-09-2020,Arunachal Pradesh,4574,1400,3167,7
05-09-2020,Arunachal Pradesh,4775,1488,3280,7
06-09-2020,Arunachal Pradesh,4914,1525,3381,8
07-09-2020,Arunachal Pradesh,5000,1520,3472,8
08-09-2020,Arunachal Pradesh,5180,1576,3596,8
09-09-2020,Arunachal Pradesh,5402,1670,3723,9
10-09-2020,Arunachal Pradesh,5545,1630,3906,9
11-09-2020,Arunachal Pradesh,5672,1658,4005,9
12-09-2020,Arunachal Pradesh,5825,1689,4126,10
13-09-2020,Arunachal Pradesh,5975,1712,4253,10
14-09-2020,Arunachal Pradesh,6121,1732,4379,10
15-09-2020,Arunachal Pradesh,6298,1756,4531,11
16-09-2020,Arunachal Pradesh,6466,1795,4658,13
17-09-2020,Arunachal Pradesh,6692,1892,4787,13
18-09-2020,Arunachal Pradesh,6851,1871,4967,13
19-09-2020,Arunachal Pradesh,7005,1886,5106,13
20-09-2020,Arunachal Pradesh,7250,1957,5280,13
21-09-2020,Arunachal Pradesh,7385,1964,5408,13
22-09-2020,Arunachal Pradesh,7595,1939,5643,13
23-09-2020,Arunachal Pradesh,7844,2052,5778,14
24-09-2020,Arunachal Pradesh,8133,2216,5903,14
25-09-2020,Arunachal Pradesh,8416,2331,6071,14
26-09-2020,Arunachal Pradesh,8671,2427,6230,14
27-09-2020,Arunachal Pradesh,8869,2458,6397,14
28-09-2020,Arunachal Pradesh,9004,2495,6495,14
29-09-2020,Arunachal Pradesh,9332,2725,6592,15
30-09-2020,Arunachal Pradesh,9553,2794,6743,16
01-10-2020,Arunachal Pradesh,9796,2890,6890,16
02-10-2020,Arunachal Pradesh,10020,2955,7049,16
03-10-2020,Arunachal Pradesh,10220,3019,7183,18
04-10-2020,Arunachal Pradesh,10421,3015,7388,18
05-10-2020,Arunachal Pradesh,10548,2953,7577,18
06-10-2020,Arunachal Pradesh,10783,2989,7775,19
07-10-2020,Arunachal Pradesh,11007,3022,7965,20
08-10-2020,Arunachal Pradesh,11267,2850,8396,21
09-10-2020,Arunachal Pradesh,11479,2778,8679,22
10-10-2020,Arunachal Pradesh,11760,2860,8877,23
11-10-2020,Arunachal Pradesh,11998,2940,9035,23
12-10-2020,Arunachal Pradesh,12147,2891,9232,24
13-10-2020,Arunachal Pradesh,12367,2940,9403,24
14-10-2020,Arunachal Pradesh,12561,2960,9573,28
15-10-2020,Arunachal Pradesh,12768,3045,9694,29
16-10-2020,Arunachal Pradesh,12971,3052,9889,30
17-10-2020,Arunachal Pradesh,13169,3068,10071,30
18-10-2020,Arunachal Pradesh,13348,3003,10315,30
19-10-2020,Arunachal Pradesh,13406,2824,10552,30
20-10-2020,Arunachal Pradesh,13643,2833,10780,30
21-10-2020,Arunachal Pradesh,13778,2712,11035,31
22-10-2020,Arunachal Pradesh,13912,2682,11199,31
23-10-2020,Arunachal Pradesh,14077,2638,11407,32
24-10-2020,Arunachal Pradesh,14145,2499,11613,33
25-10-2020,Arunachal Pradesh,14211,2397,11781,33
26-10-2020,Arunachal Pradesh,14244,2260,11951,33
27-10-2020,Arunachal Pradesh,14391,2174,12182,35
28-10-2020,Arunachal Pradesh,14472,2139,12297,36
29-10-2020,Arunachal Pradesh,14580,2064,12480,36
30-10-2020,Arunachal Pradesh,14668,2008,12623,37
31-10-2020,Arunachal Pradesh,14752,1938,12777,37
01-11-2020,Arunachal Pradesh,14852,1856,12959,37
02-11-2020,Arunachal Pradesh,14881,1771,13073,37
03-11-2020,Arunachal Pradesh,14998,1722,13238,38
04-11-2020,Arunachal Pradesh,15083,1674,13367,42
05-11-2020,Arunachal Pradesh,15160,1645,13472,43
06-11-2020,Arunachal Pradesh,15244,1621,13580,43
07-11-2020,Arunachal Pradesh,15325,1603,13679,43
08-11-2020,Arunachal Pradesh,15389,1559,13785,45
09-11-2020,Arunachal Pradesh,15436,1509,13881,46
10-11-2020,Arunachal Pradesh,15484,1472,13966,46
11-11-2020,Arunachal Pradesh,15581,1484,14051,46
12-11-2020,Arunachal Pradesh,15657,1485,14126,46
13-11-2020,Arunachal Pradesh,15701,1440,14214,47
14-11-2020,Arunachal Pradesh,15758,1392,14319,47
15-11-2020,Arunachal Pradesh,15792,1323,14421,48
16-11-2020,Arunachal Pradesh,15812,1264,14500,48
17-11-2020,Arunachal Pradesh,15868,1232,14588,48
18-11-2020,Arunachal Pradesh,15904,1212,14644,48
19-11-2020,Arunachal Pradesh,15945,1182,14715,48
20-11-2020,Arunachal Pradesh,15976,1127,14800,49
21-11-2020,Arunachal Pradesh,16001,1082,14870,49
22-11-2020,Arunachal Pradesh,16037,1051,14937,49
23-11-2020,Arunachal Pradesh,16061,1040,14972,49
24-11-2020,Arunachal Pradesh,16092,1007,15036,49
25-11-2020,Arunachal Pradesh,16144,1004,15091,49
26-11-2020,Arunachal Pradesh,16174,968,15157,49
27-11-2020,Arunachal Pradesh,16204,926,15229,49
28-11-2020,Arunachal Pradesh,16231,911,15270,50
29-11-2020,Arunachal Pradesh,16262,888,15323,51
30-11-2020,Arunachal Pradesh,16269,851,15364,54
01-12-2020,Arunachal Pradesh,16282,817,15411,54
02-12-2020,Arunachal Pradesh,16296,786,15456,54
03-12-2020,Arunachal Pradesh,16320,778,15488,54
04-12-2020,Arunachal Pradesh,16348,769,15525,54
05-12-2020,Arunachal Pradesh,16367,751,15561,55
06-12-2020,Arunachal Pradesh,16384,748,15581,55
07-12-2020,Arunachal Pradesh,16395,735,15605,55
08-12-2020,Arunachal Pradesh,16415,707,15653,55
09-12-2020,Arunachal Pradesh,16437,692,15690,55
10-12-2020,Arunachal Pradesh,16461,709,15697,55
11-12-2020,Arunachal Pradesh,16479,685,15739,55
12-12-2020,Arunachal Pradesh,16497,279,16163,55
13-12-2020,Arunachal Pradesh,16509,269,16185,55
14-12-2020,Arunachal Pradesh,16513,252,16206,55
15-12-2020,Arunachal Pradesh,16536,238,16243,55
17-12-2020,Arunachal Pradesh,16574,241,16278,55
18-12-2020,Arunachal Pradesh,16603,258,16290,55
19-12-2020,Arunachal Pradesh,16611,234,16322,55
20-12-2020,Arunachal Pradesh,16629,241,16333,55
21-12-2020,Arunachal Pradesh,16630,225,16350,55
22-12-2020,Arunachal Pradesh,16652,227,16369,56
23-12-2020,Arunachal Pradesh,16657,222,16379,56
24-12-2020,Arunachal Pradesh,16669,212,16401,56
25-12-2020,Arunachal Pradesh,16678,184,16438,56
26-12-2020,Arunachal Pradesh,16678,168,16454,56
27-12-2020,Arunachal Pradesh,16687,154,16477,56
28-12-2020,Arunachal Pradesh,16689,130,16503,56
29-12-2020,Arunachal Pradesh,16696,119,16521,56
30-12-2020,Arunachal Pradesh,16709,115,16538,56
31-12-2020,Arunachal Pradesh,16711,106,16549,56
03-01-2121,Arunachal Pradesh,16727,95,16576,56
04-01-2121,Arunachal Pradesh,16732,93,16583,56
05-01-2121,Arunachal Pradesh,16741,87,16598,56
06-01-2121,Arunachal Pradesh,16744,79,16609,56
07-01-2121,Arunachal Pradesh,16753,88,16609,56
08-01-2121,Arunachal Pradesh,16757,79,16622,56
09-01-2121,Arunachal Pradesh,16764,77,16631,56
10-01-2121,Arunachal Pradesh,16767,64,16647,56
11-01-2121,Arunachal Pradesh,16772,66,16650,56
12-01-2121,Arunachal Pradesh,16777,63,16658,56
13-01-2121,Arunachal Pradesh,16782,61,16665,56
14-01-2121,Arunachal Pradesh,16783,58,16669,56
15-01-2121,Arunachal Pradesh,16798,68,16674,56
16-01-2121,Arunachal Pradesh,16802,64,16682,56
17-01-2121,Arunachal Pradesh,16808,62,16690,56
18-01-2121,Arunachal Pradesh,16811,58,16697,56
19-01-2021,Arunachal Pradesh,16812,57,16699,56
02-04-2020,Assam,1,1,0,0
03-04-2020,Assam,16,16,0,0
04-04-2020,Assam,24,24,0,0
05-04-2020,Assam,24,24,0,0
06-04-2020,Assam,26,26,0,0
07-04-2020,Assam,26,26,0,0
08-04-2020,Assam,27,27,0,0
09-04-2020,Assam,28,28,0,0
10-04-2020,Assam,29,29,0,0
11-04-2020,Assam,29,28,0,1
12-04-2020,Assam,29,28,0,1
13-04-2020,Assam,29,28,0,1
14-04-2020,Assam,31,30,0,1
15-04-2020,Assam,32,31,0,1
16-04-2020,Assam,33,32,0,1
17-04-2020,Assam,35,29,5,1
18-04-2020,Assam,35,29,5,1
19-04-2020,Assam,35,22,12,1
20-04-2020,Assam,35,17,17,1
21-04-2020,Assam,35,15,19,1
22-04-2020,Assam,35,15,19,1
23-04-2020,Assam,35,15,19,1
24-04-2020,Assam,36,16,19,1
25-04-2020,Assam,36,16,19,1
26-04-2020,Assam,36,16,19,1
27-04-2020,Assam,36,8,27,1
28-04-2020,Assam,36,8,27,1
29-04-2020,Assam,38,10,27,1
30-04-2020,Assam,38,8,29,1
01-05-2020,Assam,42,12,29,1
02-05-2020,Assam,43,10,32,1
03-05-2020,Assam,43,10,32,1
04-05-2020,Assam,43,10,32,1
05-05-2020,Assam,43,10,32,1
06-05-2020,Assam,43,10,32,1
